"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.0931,0.0379,0.2059,0.1463,0.6701,0.6679,0.8737,0.6697,0.9299
0.1219,0.1871,0.5529,0.2159,0.1585,0.5989,0.8617,0.6763,0.7585
0.1211,0.0115,0.1215,0.0239,0.1115,0.4225,0.4395,0.7441,0.5921
0.6423,0.7959,0.0241,0.6965,0.9813,0.9005,0.4197,0.6155,0.5359
0.2829,0.4375,0.2603,0.9633,0.4285,0.2539,0.8231,0.5871,0.0177
0.9383,0.0153,0.6785,0.7437,0.7709,0.4487,0.5919,0.3797,0.4145
0.1187,0.5803,0.0157,0.5955,0.7751,0.8211,0.4495,0.0403,0.2995
0.9181,0.2727,0.3627,0.7213,0.9715,0.1937,0.6683,0.7191,0.2627
0.8899,0.3991,0.9815,0.0611,0.1321,0.2373,0.0317,0.8485,0.3463
0.1579,0.4143,0.2169,0.6491,0.5147,0.2939,0.9113,0.2037,0.3985
0.1377,0.1391,0.2427,0.6959,0.2501,0.2333,0.1925,0.2449,0.5331
0.8371,0.2477,0.6603,0.4413,0.2253,0.2335,0.5661,0.3327,0.0979
0.9305,0.7413,0.6591,0.8575,0.3139,0.4961,0.9195,0.8739,0.6913
0.2979,0.9323,0.0573,0.3253,0.8061,0.6993,0.7885,0.6831,0.4417
0.1141,0.5161,0.2313,0.7291,0.0247,0.0929,0.3631,0.9313,0.5095
0.9289,0.3437,0.4643,0.6305,0.0375,0.8641,0.9379,0.7699,0.5023
0.2147,0.3497,0.9563,0.5723,0.1507,0.6693,0.4135,0.8007,0.6103
0.8205,0.8789,0.4451,0.2903,0.1443,0.8001,0.8077,0.0399,0.0991
0.2891,0.5959,0.3101,0.5949,0.9943,0.0253,0.8493,0.2601,0.1835
0.2327,0.9555,0.3205,0.8353,0.9739,0.5739,0.2309,0.8709,0.1293
0.8809,0.8243,0.8497,0.5667,0.9233,0.3791,0.3183,0.5431,0.2937
0.2879,0.9467,0.3853,0.6661,0.6129,0.6447,0.1739,0.6549,0.6175
0.4017,0.0111,0.9535,0.6953,0.6457,0.2261,0.4583,0.4769,0.1657
0.0537,0.2317,0.5707,0.7927,0.5439,0.8389,0.0551,0.7609,0.3887
0.0825,0.6485,0.4383,0.0393,0.6961,0.4555,0.3115,0.4031,0.4615
0.4527,0.6631,0.9707,0.0377,0.9599,0.6357,0.6477,0.0417,0.3115
0.0837,0.6043,0.6183,0.9949,0.4597,0.4527,0.8311,0.0277,0.2855
0.4779,0.3359,0.5871,0.7557,0.8807,0.4379,0.7309,0.3001,0.0173
0.4425,0.6191,0.8763,0.6743,0.1769,0.1133,0.8583,0.4081,0.3999
0.8951,0.9337,0.8421,0.4279,0.6611,0.0685,0.4407,0.8323,0.9479
0.8039,0.3409,0.5969,0.9685,0.3873,0.9237,0.4793,0.7977,0.4331
0.5383,0.6961,0.1397,0.8191,0.1185,0.0443,0.8173,0.5203,0.1655
0.6265,0.7085,0.1969,0.7919,0.5343,0.0081,0.7683,0.0801,0.9447
0.1837,0.5015,0.5127,0.6167,0.5203,0.1623,0.4249,0.8433,0.5309
0.9859,0.8489,0.0889,0.6649,0.8685,0.2125,0.6383,0.8271,0.5923
0.3863,0.4513,0.4411,0.9619,0.1219,0.3265,0.9755,0.3349,0.5863
0.6615,0.7983,0.4755,0.4491,0.6969,0.6593,0.9221,0.2901,0.5849
0.7067,0.9633,0.3801,0.9881,0.5747,0.0615,0.6735,0.4131,0.8613
0.5527,0.2791,0.2571,0.9367,0.7539,0.3801,0.9163,0.8845,0.3389
0.5959,0.9949,0.5863,0.7181,0.8567,0.2433,0.9651,0.5219,0.0831
0.7325,0.9793,0.9187,0.2697,0.5673,0.0245,0.5985,0.0993,0.0773
0.2377,0.9571,0.3451,0.5247,0.3065,0.4051,0.4567,0.0133,0.2757
0.3299,0.0151,0.3635,0.8943,0.7579,0.2287,0.5931,0.9349,0.3055
0.3933,0.1563,0.1961,0.4271,0.7229,0.0955,0.9803,0.2895,0.7075
0.0281,0.0147,0.8789,0.9459,0.3081,0.2977,0.2535,0.9737,0.8839
0.3513,0.4427,0.6097,0.2007,0.5787,0.5939,0.2267,0.6517,0.6325
0.8169,0.1969,0.2767,0.4947,0.0245,0.5627,0.6767,0.2515,0.5409
0.1773,0.5763,0.2349,0.3895,0.5173,0.6561,0.9937,0.7317,0.5661
0.8263,0.4901,0.4463,0.0525,0.2669,0.1693,0.7935,0.6505,0.8323
0.8317,0.5711,0.9937,0.7095,0.1801,0.6973,0.6419,0.1031,0.0659
0.2297,0.9683,0.6025,0.5999,0.3279,0.6291,0.0715,0.5067,0.5777
0.5619,0.7511,0.8301,0.5983,0.8623,0.9309,0.6871,0.2699,0.4077
0.7425,0.1429,0.3595,0.7341,0.2367,0.8777,0.2353,0.4185,0.7221
0.1007,0.9049,0.1759,0.2529,0.2159,0.1251,0.5633,0.3825,0.4073
0.3435,0.4889,0.0243,0.4083,0.9069,0.5239,0.4423,0.8083,0.1351
0.7979,0.1751,0.9605,0.3699,0.3205,0.7333,0.3373,0.5073,0.8233
0.9629,0.3111,0.6197,0.0861,0.8331,0.6551,0.4365,0.6181,0.2419
0.5423,0.5107,0.8627,0.0099,0.1209,0.4679,0.2795,0.5521,0.2793
0.8105,0.2081,0.9455,0.6319,0.6989,0.3319,0.1549,0.5697,0.5955
0.0263,0.5703,0.5217,0.7687,0.5723,0.3759,0.2059,0.7483,0.7475
0.3213,0.9873,0.2329,0.9195,0.8939,0.0747,0.3143,0.9241,0.3963
0.6213,0.4683,0.5035,0.6355,0.6657,0.3187,0.6821,0.0919,0.2681
0.2263,0.4735,0.5475,0.8233,0.6227,0.7147,0.2281,0.1693,0.4269
0.9851,0.4693,0.4683,0.6645,0.0975,0.8027,0.0031,0.4389,0.4005
0.0403,0.6229,0.0089,0.6821,0.1855,0.3717,0.2743,0.7805,0.6055
0.8843,0.1043,0.3169,0.6487,0.7689,0.9413,0.6297,0.4491,0.2393
0.1249,0.1601,0.6673,0.3979,0.3877,0.2225,0.1759,0.6133,0.0275
0.3899,0.7717,0.5607,0.8073,0.9619,0.6235,0.9135,0.5501,0.8311
0.0063,0.2431,0.6911,0.1693,0.3209,0.4079,0.9399,0.4911,0.5301
0.8573,0.4603,0.3001,0.2837,0.5687,0.2957,0.4701,0.1513,0.1821
0.6161,0.0213,0.2265,0.7395,0.1483,0.4443,0.4819,0.6019,0.8045
0.5049,0.1759,0.2069,0.8189,0.8861,0.7935,0.4881,0.5115,0.6637
0.7105,0.9157,0.2795,0.6697,0.7217,0.7375,0.6701,0.6821,0.6997
5e-04,0.0545,0.8983,0.2495,0.8801,0.8987,0.9491,0.1697,0.3945
0.6097,0.9505,0.4805,0.7783,0.4829,0.8305,0.1029,0.2647,0.0067
0.8801,0.7909,0.5107,0.7447,0.0979,0.1135,0.3423,0.8489,0.9797
0.7501,0.6543,0.3971,0.3983,0.6215,0.8013,0.2325,0.5313,0.1021
0.3195,0.9455,0.5609,0.3943,0.1793,0.3849,0.5303,0.9355,0.6539
0.5827,0.5345,0.1151,0.0943,0.3573,0.4369,0.1913,0.0939,0.3561
0.0659,0.0687,0.4287,0.0297,0.4605,0.0463,0.7901,0.0243,0.5383
0.0131,0.1645,0.0843,0.3323,0.7881,0.6839,0.3891,0.7577,0.5553
0.9459,0.3333,0.1125,0.0431,0.7479,0.5695,0.3333,0.3043,0.1983
0.4599,0.5617,0.1777,0.2203,0.9661,0.2669,0.3681,0.8999,0.3161
0.0517,0.7877,0.0761,0.4285,0.9295,0.0727,0.7615,0.8159,0.5279
0.7161,0.3203,0.8073,0.5165,0.6489,0.1917,0.6349,0.3201,0.8635
0.8903,0.2467,0.9807,0.4795,0.6819,0.1037,0.5689,0.1333,0.2499
0.4553,0.3927,0.8293,0.3515,0.3965,0.1183,0.8211,0.0499,0.9017
0.8605,0.5767,0.7031,0.3349,0.9297,0.9619,0.2283,0.9235,0.4347
0.8029,0.1301,0.2253,0.3893,0.6431,0.9001,0.7109,0.6313,0.9075
0.9171,0.7577,0.9179,0.5251,0.9079,0.5379,0.5703,0.0253,0.9527
0.8055,0.2605,0.5007,0.7421,0.7291,0.0153,0.1817,0.6645,0.5535
0.7877,0.2357,0.3887,0.0095,0.9613,0.9915,0.7777,0.6233,0.2317
0.2593,0.1505,0.3479,0.6509,0.7617,0.6419,0.1217,0.4217,0.6215
0.8519,0.6505,0.5109,0.1629,0.9337,0.5253,0.0157,0.6011,0.2935
0.4539,0.1901,0.6443,0.2139,0.7401,0.0137,0.8735,0.6309,0.6343
0.7693,0.3951,0.1975,0.4223,0.0593,0.1777,0.8367,0.5519,0.6931
0.3337,0.6119,0.5971,0.3597,0.1159,0.6115,0.2251,0.5913,0.0537
0.2313,0.0949,0.7317,0.6643,0.6357,0.6523,0.9737,0.3347,0.9539
0.1551,0.4549,0.2947,0.5875,0.9815,0.4535,0.3237,0.1113,0.3387
0.2217,0.6039,0.5929,0.0735,0.4721,0.0027,0.3611,0.1911,0.5271
0.4915,0.2819,0.2225,0.3917,0.6093,0.7249,0.3301,0.7273,0.0321
0.8625,0.8917,0.6407,0.3821,0.6511,0.9197,0.1389,0.5837,0.2705
0.3619,0.5375,0.3411,0.4387,0.0659,0.7877,0.8243,0.8335,0.4803
0.7263,0.3483,0.9147,0.7489,0.1789,0.3059,0.3095,0.2435,0.2303
0.3845,0.4623,0.4507,0.4945,0.5455,0.7845,0.2517,0.1845,0.2311
0.3531,0.4795,0.3775,0.6209,0.5239,0.3395,0.5399,0.3149,0.3395
0.3927,0.5793,0.1727,0.5279,0.3785,0.5231,0.8009,0.6551,0.1213
0.9989,0.1993,0.1923,0.4587,0.8511,0.6289,0.3485,0.9483,0.8801
0.7341,0.2991,0.2531,0.0597,0.9475,0.7297,0.8323,0.7697,0.1275
0.1775,0.4299,0.9953,0.3595,0.8951,0.7855,0.2279,0.1609,0.9519
0.7489,0.2113,0.9451,0.7151,0.9417,0.6705,0.8335,0.0015,0.1301
0.1287,0.4455,0.5169,0.5593,0.1045,0.4409,0.0115,0.0923,0.9917
0.6949,0.7449,0.3715,0.5867,0.8485,0.1307,0.7771,0.2969,0.5391
0.2859,0.6619,0.9477,0.3525,0.7761,0.5909,0.0137,0.4215,0.7257
0.1515,0.7513,0.2983,0.7301,0.9209,0.3631,0.6407,0.1871,0.6673
0.4607,0.5219,0.9335,0.0409,0.1319,0.8917,0.4745,0.0077,0.1539
0.4513,0.5013,0.1113,0.7463,0.9997,0.8485,0.7307,0.7409,0.5793
0.8901,0.6145,0.0111,0.6045,0.0071,0.8771,0.8663,0.0521,0.5889
0.5417,0.3799,0.5669,0.0779,0.6869,0.5661,0.3707,0.4663,0.7161
0.5281,0.2815,0.3581,0.5793,0.9317,0.9671,0.2681,0.1023,0.9933
0.1883,0.7565,0.1907,0.2509,0.4481,0.9981,0.5049,0.5741,0.9105
0.7951,0.1137,0.7391,0.6269,0.5553,0.4997,0.8629,0.0463,0.1601
0.9157,0.0353,0.3549,0.1355,0.9203,0.1351,0.0977,0.4615,0.5507
0.3205,0.9397,0.7517,0.9395,0.4245,0.0709,0.4061,0.8929,0.4395
0.4545,0.1291,0.1615,0.3837,0.4233,0.1637,0.8985,0.2585,0.5547
0.7267,0.8735,0.4267,0.1143,0.4061,0.9885,0.0169,0.1829,0.5951
0.7531,0.3033,0.8613,0.4321,0.2509,0.3197,0.5207,0.3127,0.9031
0.9837,0.2195,0.7723,0.2913,0.1343,0.6921,0.6133,0.3225,0.8383
0.2945,0.4921,0.3483,0.4437,0.9109,0.0879,0.2679,0.8179,0.3365
0.5125,0.7309,0.0807,0.4765,0.3345,0.2979,0.1347,0.8457,0.8097
0.7655,0.6047,0.6723,0.2185,0.9357,0.8193,0.2449,0.1519,0.2595
0.6627,0.7357,0.3225,0.0855,0.4437,0.9225,0.1213,0.0689,0.3357
0.5971,0.9923,0.3709,0.7755,0.8543,0.9441,0.1881,0.7183,0.0783
0.5251,0.7431,0.1845,0.6631,0.8433,0.9075,0.8365,0.1055,0.1179
0.0413,0.2769,0.4299,0.9093,0.8535,0.2901,0.5889,0.3003,0.2287
0.9533,0.1911,0.2107,0.4607,0.3465,0.8583,0.4191,0.2943,0.4735
0.8211,0.0287,0.4509,0.0997,0.5117,0.3773,0.0607,0.5451,0.8227
0.6887,0.7681,0.6465,0.1459,0.9835,0.7905,0.8085,0.3307,0.9941
0.4529,0.5977,0.9881,0.5143,0.2983,0.0745,0.7565,0.0607,0.6641
0.4841,0.7989,0.4113,0.2805,0.9643,0.7763,0.8609,0.1389,0.4623
0.4673,0.4185,0.3827,0.7041,0.1829,0.5775,0.3999,0.5593,0.3823
0.2881,0.4785,0.4985,0.5073,0.7631,0.9685,0.0733,0.0861,0.8429
0.8133,0.6811,0.4503,0.7123,0.9227,0.2165,0.1497,0.9309,0.1823
0.4983,0.8443,0.7061,0.5477,0.0989,0.2431,0.4553,0.1311,0.6061
0.7281,0.0709,0.8993,0.0073,0.1273,0.6249,0.6783,0.3589,0.7267
0.7541,0.5389,0.1651,0.6679,0.0255,0.2025,0.4825,0.5847,0.5401
0.5611,0.6775,0.6023,0.4829,0.6881,0.7329,0.7637,0.9329,0.9301
0.4853,0.4029,0.6181,0.7569,0.8565,0.3747,0.8699,0.0117,0.1825
0.6487,0.4651,0.4319,0.6057,0.3531,0.3467,0.8457,0.4951,0.4761
0.2015,0.2801,0.8799,0.5623,0.2687,0.1373,0.7481,0.4299,0.9467
0.2723,0.0145,0.6037,0.6245,0.7669,0.1177,0.0277,0.1309,0.9739
0.2625,0.9627,0.1927,0.1405,0.8011,0.6815,0.5119,0.8833,0.6503
0.8441,0.0385,0.1389,0.1735,0.2137,0.9555,0.6747,0.7395,0.6501
0.1725,0.3643,0.5771,0.1829,0.8663,0.8165,0.9567,0.1675,0.9239
0.3285,0.7535,0.8887,0.8815,0.2075,0.3537,0.7257,0.9059,0.7973
0.7963,0.8875,0.8199,0.9211,0.5741,0.3085,0.7625,0.6947,0.3905
0.0341,0.2919,0.9507,0.9735,0.6953,0.5749,0.8075,0.7125,0.6981
0.6179,0.5951,0.2899,0.5741,0.7981,0.3675,0.6733,0.2159,0.3307
0.1063,0.7735,0.5205,0.5621,0.2765,0.2157,0.8995,0.0957,0.7655
0.1185,0.5735,0.7867,0.7759,0.7099,0.4581,0.5663,0.4623,0.6799
0.7323,0.7933,0.5449,0.2255,0.6693,0.4339,0.0539,0.4683,0.2437
0.8649,0.0663,0.9023,0.4349,0.3957,0.1129,0.9173,0.4603,0.0017
0.0299,0.2433,0.7041,0.0775,0.6877,0.3663,0.7607,0.6859,0.2353
0.9053,0.9677,0.2221,0.8791,0.4765,0.2921,0.2573,0.6873,0.8711
0.6489,0.9229,0.8647,0.3819,0.0737,0.2683,0.3527,0.6481,0.2367
0.5161,0.8343,0.4257,0.9773,0.7345,0.5421,0.2051,0.1385,0.5195
0.4879,0.5577,0.4499,0.7903,0.5493,0.8779,0.2867,0.3351,0.1335
0.6439,0.4629,0.8043,0.4781,0.1025,0.7109,0.6569,0.8305,0.8689
0.6167,0.4757,0.4895,0.9357,0.1867,0.3695,0.3657,0.5753,0.1011
0.8297,0.1435,0.4881,0.7197,0.1899,0.8499,0.4597,0.9277,0.4923
0.6091,0.2519,0.2891,0.6109,0.1771,0.0521,0.7755,0.2917,0.3525
0.2489,0.6025,0.9417,0.8171,0.0119,0.1913,0.3639,0.3553,0.2817
0.5259,0.8349,0.9101,0.2267,0.3305,0.1283,0.5447,0.8261,0.4663
0.4865,0.2301,0.7961,0.2865,0.3929,0.2793,0.5629,0.7505,0.3825
0.1023,0.6345,0.8909,0.7789,0.0435,0.6251,0.6997,0.2241,0.9507
0.5691,0.6939,0.9603,0.8393,0.0261,0.5027,0.0263,0.0931,0.9189
0.1525,0.7647,0.8369,0.8667,0.6523,0.1807,0.2211,0.0119,0.8023
0.6509,0.8121,0.4543,0.2811,0.5849,0.8589,0.8285,0.4807,0.8497
0.9757,0.2303,0.3739,0.8709,0.0903,0.7801,0.2853,0.2851,0.2383
0.6585,0.0535,0.3951,0.2619,0.7597,0.8387,0.8351,0.9145,0.8269
0.5893,0.2655,0.6173,0.8671,0.8003,0.0215,0.6049,0.3255,0.9661
0.8403,0.7733,0.0029,0.0375,0.3051,0.3233,0.8321,0.5207,0.3393
0.8301,0.0783,0.9413,0.3109,0.5799,0.3199,0.9447,0.9977,0.4405
0.3341,0.7551,0.9845,0.7975,0.1633,0.8787,0.6623,0.6847,0.5635
0.0629,0.0999,0.3387,0.3265,0.1137,0.6147,0.9043,0.2389,0.2755
0.6257,0.7911,0.9939,0.5057,0.3657,0.4067,0.6051,0.4457,0.8043
0.3447,0.8813,0.3943,0.4799,0.5175,0.2929,0.7837,0.2797,0.9007
0.5995,0.3039,0.8495,0.1015,0.4601,0.1367,0.7993,0.4781,0.4475
0.3381,0.7297,0.6537,0.0663,0.7383,0.3989,0.5413,0.9445,0.8031
0.6343,0.4003,0.7113,0.9509,0.3167,0.2039,0.8427,0.0145,0.2023
0.4975,0.7625,0.4709,0.5027,0.3931,0.5351,0.2197,0.0501,0.2285
0.2747,0.9287,0.8731,0.3325,0.1133,0.4311,0.8441,0.3017,0.9201
0.0167,0.1097,0.3147,0.5783,0.5759,0.3483,0.6725,0.0745,0.6795
0.4397,0.2609,0.6799,0.6513,0.2183,0.1191,0.6161,0.1695,0.4891
0.7209,0.8703,0.8895,0.6101,0.9229,0.9969,0.5923,0.1151,0.1307
0.6555,0.9603,0.8679,0.3663,0.0783,0.6537,0.0207,0.7069,0.1295
0.2359,0.2441,0.1709,0.3877,0.0999,0.1767,0.9539,0.8237,0.7311
0.9005,0.1757,0.0643,0.7631,0.5329,0.7411,0.0669,0.5811,0.1521
0.9113,0.7739,0.3301,0.1339,0.6907,0.8603,0.6099,0.6735,0.7175
0.9615,0.1729,0.8963,0.3279,0.6595,0.8429,0.2379,0.1463,0.7823
0.9849,0.8415,0.7871,0.3329,0.6449,0.7567,0.2339,0.5183,0.1107
0.1977,0.9823,0.8919,0.0959,0.6231,0.4951,0.9829,0.3807,0.0117
0.5621,0.9069,0.5421,0.3459,0.6591,0.8447,0.8555,0.1121,0.1467
0.0319,0.7057,0.1013,0.8531,0.4377,0.3373,0.2701,0.8091,0.3623
0.5879,0.9353,0.3603,0.5519,0.6189,0.1193,0.7413,0.3781,0.9729
0.4169,0.4385,0.1505,0.9193,0.4029,0.6817,0.5867,0.4153,0.0331
0.6633,0.6603,0.3703,0.6223,0.5883,0.4489,0.8827,0.2871,0.8071
0.0777,0.9329,0.3563,0.0181,0.0747,0.3047,0.2989,0.1009,0.7563
0.2669,0.0399,0.2633,0.5775,0.0807,0.4265,0.0011,0.8923,0.4377
0.9561,0.1771,0.9577,0.0305,0.5695,0.7637,0.1993,0.9385,0.7491
0.0345,0.8131,0.3717,0.1269,0.0731,0.3447,0.2459,0.6687,0.9471
0.4507,0.8889,0.8543,0.3649,0.1731,0.4329,0.7973,0.3593,0.2479
0.2807,0.9807,0.4441,0.0561,0.6371,0.6757,0.8141,0.6869,0.5495
0.8353,0.3331,0.9983,0.8485,0.7851,0.3317,0.0015,0.3635,0.5919
0.3905,0.7271,0.2807,0.1283,0.5909,0.1539,0.6367,0.9037,0.1699
0.2773,0.9709,0.8023,0.4075,0.5863,0.4045,0.6179,0.5071,0.0997
0.0697,0.7073,0.2203,0.2769,0.5713,0.3603,0.7907,0.4057,0.3895
0.8699,0.1671,0.4051,0.4303,0.7373,0.1843,0.1765,0.1315,0.6785
0.1003,0.7537,0.0277,0.3755,0.2107,0.0917,0.6009,0.9151,0.9605
0.9939,0.3441,0.4453,0.9837,0.4853,0.1683,0.4067,0.4925,0.6819
0.5625,0.3041,0.3975,0.5029,0.9451,0.6195,0.1303,0.9239,0.2939
0.3343,0.7435,0.3881,0.3111,0.8445,0.3431,0.5441,0.9719,0.4757
0.1147,0.6209,0.2023,0.7633,0.5983,0.7591,0.3581,0.2275,0.1515
0.5733,0.6589,0.1273,0.0581,0.3849,0.7687,0.8711,0.7775,0.8345
0.6037,0.7465,0.2083,0.2067,0.3397,0.2481,0.4481,0.3405,0.3195
0.0065,0.6441,0.8801,0.7139,0.8871,0.9535,0.3201,0.8211,0.5255
0.1961,0.7467,0.2533,0.0565,0.9421,0.2249,0.0751,0.2723,0.8671
0.1479,0.6841,0.4715,0.7777,0.9423,0.1615,0.9433,0.8345,0.9157
0.7183,0.0937,0.1579,0.6075,0.8131,0.6743,0.2351,0.3275,0.5443
0.6965,0.4043,0.6193,0.4151,0.2161,0.9073,0.7753,0.9451,0.7229
0.9025,0.3189,0.6201,0.1687,0.9585,0.7219,0.5941,0.0777,0.6467
0.5907,0.2221,0.9163,0.1569,0.4183,0.2655,0.9855,0.3279,0.9925
0.4455,0.5275,0.9409,0.7987,0.0811,0.5997,0.4323,0.1137,0.8147
0.8243,0.0803,0.2689,0.0477,0.6133,0.5971,0.9939,0.5631,0.1805
0.3711,0.5147,0.8091,0.8455,0.7161,0.3435,0.9753,0.6531,0.1757
0.9279,0.5427,0.2921,0.7991,0.0733,0.9509,0.3599,0.4751,0.3319
0.2697,0.7021,0.7987,0.3321,0.1011,0.0089,0.1979,0.0913,0.8205
0.4647,0.3955,0.3839,0.2055,0.8721,0.5127,0.1397,0.0819,0.2065
0.3021,0.1633,0.9237,0.8927,0.5835,0.3623,0.6493,0.7559,0.9571
0.1753,0.2139,0.1089,0.1349,0.7687,0.2535,0.2009,0.0475,0.7553
0.9687,0.8147,0.0373,0.0975,0.5197,0.1679,0.4487,0.6195,0.5207
0.1109,0.4885,0.1001,0.1083,0.0987,0.5987,0.0603,0.6761,0.3431
0.0933,0.9437,0.0435,0.1761,0.7855,0.4617,0.0189,0.6801,0.3897
0.2323,0.9689,0.2109,0.2855,0.4107,0.9039,0.2841,0.4567,0.6351
0.2607,0.7265,0.9977,0.8911,0.1497,0.7071,0.2357,0.1341,0.4499
0.2227,0.8105,0.2007,0.4729,0.7395,0.8127,0.9919,0.9949,0.5617
0.7695,0.5807,0.9479,0.5125,0.0271,0.6389,0.7303,0.7569,0.0051
0.5395,0.2341,0.0523,0.4797,0.1241,0.8155,0.2329,0.4259,0.1477
0.6271,0.1317,0.2607,0.6105,0.7799,0.9025,0.6591,0.3875,0.7529
0.2907,0.8559,0.7251,0.8967,0.9981,0.3909,0.7327,0.5389,0.6839
0.5693,0.7099,0.1427,0.0851,0.6975,0.3731,0.5713,0.1167,0.3367
0.1651,0.5403,0.9793,0.9549,0.0451,0.0447,0.5345,0.7221,0.7565
0.6029,0.2623,0.3721,0.3723,0.2099,0.1219,0.3063,0.4229,0.5509
0.2821,0.5327,0.6377,0.7273,0.0289,0.8177,0.8385,0.5607,0.2739
0.1803,0.7815,0.9517,0.2973,0.5661,0.2847,0.8267,0.9053,0.4515
0.2919,0.5675,0.9381,0.4431,0.2147,0.5439,0.6605,0.9801,0.3475
0.4909,0.6115,0.5579,0.9657,0.4331,0.6607,0.0083,0.4453,0.6363
0.7643,0.1133,0.2843,0.1789,0.3219,0.8621,0.5195,0.1243,0.2351
0.0411,0.9667,0.9895,0.5607,0.5467,0.3449,0.9443,0.1067,0.4315
0.2037,0.1735,0.6043,0.7763,0.0915,0.6635,0.1383,0.9531,0.9809
0.7961,0.1219,0.3973,0.2293,0.0695,0.4309,0.2859,0.7217,0.3601
0.7367,0.8991,0.4753,0.1699,0.7065,0.4193,0.8295,0.9807,0.2299
0.6215,0.0597,0.9867,0.5887,0.8569,0.6725,0.3117,0.4771,0.6145
0.7285,0.3917,0.7713,0.0803,0.0387,0.0155,0.0803,0.5397,0.2039
0.3403,0.1283,0.3353,0.1997,0.2939,0.0453,0.3489,0.1387,0.1905
0.2367,0.6509,0.5017,0.0465,0.7279,0.3287,0.6395,0.2063,0.5613
0.0677,0.6193,0.9435,0.9987,0.3881,0.4809,0.3971,0.0885,0.1177
0.2885,0.8831,0.7645,0.1013,0.7263,0.5265,0.9029,0.9279,0.8249
0.9609,0.4459,0.5077,0.9179,0.3241,0.1443,0.5301,0.5739,0.8753
0.4667,0.0091,0.2573,0.5943,0.1391,0.3407,0.6563,0.2567,0.6747
0.9359,0.0335,0.6275,0.7923,0.0525,0.0847,0.9197,0.6005,0.9421
0.7061,0.8465,0.7081,0.0105,0.2845,0.4989,0.5311,0.7571,0.4255
0.0215,0.6787,0.9273,0.2501,0.0899,0.4703,0.7585,0.5843,0.4635
0.9763,0.1167,0.1139,0.5901,0.6899,0.1699,0.1475,0.8105,0.1775
0.0665,0.0445,0.8189,0.0029,0.0529,0.1111,0.4653,0.1909,0.6591
0.8897,0.0719,0.8545,0.5087,0.3265,0.3321,0.7867,0.5283,0.5803
0.3589,0.1545,0.2857,0.9147,0.1927,0.1107,0.9493,0.3841,0.2753
0.1839,0.3975,0.1127,0.9995,0.7155,0.6585,0.1443,0.6315,0.0383
0.0569,0.2383,0.9851,0.8119,0.7317,0.9757,0.8935,0.5713,0.7233
0.5685,0.0823,0.2881,0.5647,0.8881,0.6735,0.4401,0.7379,0.2153
0.4561,0.2543,0.7835,0.1303,0.9747,0.8321,0.1591,0.7975,0.6725
0.7123,0.0027,0.0893,0.1559,0.0025,0.2403,0.9569,0.7481,0.8767
0.7125,0.7035,0.5395,0.0699,0.9571,0.4591,0.4077,0.5767,0.5739
0.0599,0.1873,0.4465,0.0545,0.2631,0.4093,0.7757,0.5727,0.5663
0.3019,0.9469,0.2879,0.9823,0.3023,0.6323,0.3847,0.9043,0.1395
0.7755,0.8921,0.1497,0.8451,0.0231,0.2829,0.8361,0.5215,0.1165
0.2639,0.2685,0.5477,0.3429,0.0661,0.5343,0.7211,0.5223,0.5055
0.6777,0.8961,0.0333,0.6425,0.2083,0.5557,0.9631,0.9625,0.9579
0.4551,0.3395,0.0185,0.9979,0.8883,0.5427,0.0897,0.5375,0.3197
0.3861,0.2033,0.8673,0.8433,0.0643,0.6511,0.5125,0.1923,0.0093
0.5091,0.0955,0.9699,0.2759,0.2453,0.5655,0.4411,0.6911,0.7091
0.9049,0.1739,0.0297,0.1177,0.1053,0.9015,0.4939,0.0787,0.5647
0.1069,0.1983,0.2451,0.2749,0.4807,0.0109,0.4683,0.4337,0.2829
0.5831,0.1919,0.8815,0.6545,0.0253,0.7487,0.7437,0.9265,0.3405
0.9887,0.6893,0.6135,0.1337,0.7089,0.5813,0.2757,0.1147,0.8783
0.1519,0.4163,0.3759,0.6143,0.1359,0.0617,0.2923,0.5623,0.5719
0.6075,0.6671,0.6039,0.4889,0.9221,0.5763,0.2069,0.0583,0.3571
0.7035,0.8283,0.6391,0.3477,0.1953,0.1753,0.3541,0.7153,0.9947
0.5697,0.6277,0.9701,0.9107,0.2937,0.6057,0.8883,0.5965,0.3181
0.8949,0.5521,0.9405,0.2393,0.0655,0.3587,0.7785,0.3879,0.4719
0.6275,0.8475,0.7599,0.6655,0.5893,0.5653,0.4243,0.3543,0.0115
0.0301,0.9495,0.3341,0.7091,0.2797,0.3827,0.8901,0.6791,0.1885
0.6997,0.8691,0.9261,0.5197,0.3553,0.2391,0.7479,0.6613,0.1549
0.2225,0.0455,0.5329,0.6751,0.5945,0.4707,0.1503,0.6127,0.9711
0.0515,0.5615,0.8467,0.2657,0.7667,0.8353,0.6095,0.6957,0.9987
0.1017,0.8271,0.8005,0.8101,0.5943,0.8535,0.6791,0.9711,0.4585
0.7837,0.7219,0.7851,0.8035,0.0605,0.2563,0.2383,0.2365,0.0449
0.4861,0.3121,0.4181,0.6511,0.0933,0.7789,0.2775,0.5015,0.2857
0.4023,0.8123,0.4061,0.7851,0.1961,0.9645,0.7983,0.9685,0.3573
0.4747,0.9147,0.8257,0.4919,0.9501,0.8593,0.1709,0.7161,0.8939
